,LINK,RECEITA,TIPO,PREPARO,RENDIMENTO
255,https://www.tudogostoso.com.br/receita/848-bombocado-de-leite-condensado.html, Bombocado de leite condensado ,,40.0,8
256,https://www.tudogostoso.com.br/receita/849-escabelado.html, Escabelado ,,60.0,20
257,https://www.tudogostoso.com.br/receita/850-rocambole-de-carne-rapido.html, Rocambole de carne rápido ,,20.0,8
258,https://www.tudogostoso.com.br/receita/852-pao-delicia.html, Pão delicia ,,90.0,20
259,https://www.tudogostoso.com.br/receita/854-pudim-do-mau-mauricio-meu-cunhado.html," Pudim do Mau (Maurício, meu cunhado) ",,130.0,12
260,https://www.tudogostoso.com.br/receita/859-pao-de-lo-de-confeitaria.html, Pão de ló de confeitaria ,,10.0,20
261,https://www.tudogostoso.com.br/receita/860-torta-salgada-gelada.html, Torta salgada gelada ,,30.0,6
262,https://www.tudogostoso.com.br/receita/861-salada-de-feijao.html, Salada de feijão ,,40.0,4
263,https://www.tudogostoso.com.br/receita/865-siri-a-california.html, Siri a California ,,20.0,4
264,https://www.tudogostoso.com.br/receita/867-salmao-ao-molho-frio-de-maracuja.html, Salmão ao molho frio de maracujá ,,60.0,4
265,https://www.tudogostoso.com.br/receita/870-torta-de-temperos.html, Torta de temperos ,,60.0,15
266,https://www.tudogostoso.com.br/receita/872-bolo-formigueiro.html, Bolo formigueiro ,,40.0,20
267,https://www.tudogostoso.com.br/receita/873-sardinhas-deliciosas.html, Sardinhas deliciosas ,,210.0,20
268,https://www.tudogostoso.com.br/receita/876-lasanha-de-carne-moida.html, Lasanha de carne moída ,,50.0,15
269,https://www.tudogostoso.com.br/receita/878-arroz-ao-vinho-branco.html, Arroz ao vinho branco ,,30.0,5
270,https://www.tudogostoso.com.br/receita/879-melao-refrescante-light.html, Melão refrescante light ,Light,10.0,6
271,https://www.tudogostoso.com.br/receita/881-tainha-especial-na-brasa.html, Tainha especial na brasa ,,30.0,8
272,https://www.tudogostoso.com.br/receita/887-aperitivo-de-maracuja.html, Aperitivo de maracujá ,,7.0,8
273,https://www.tudogostoso.com.br/receita/888-aperitivo-festival.html, Aperitivo festival ,,7.0,8
274,https://www.tudogostoso.com.br/receita/889-aperitivo-leda-maria.html, Aperitivo Leda Maria ,,7.0,8
275,https://www.tudogostoso.com.br/receita/891-batida-de-coco.html, ?batida de coco? ,,7.0,8
276,https://www.tudogostoso.com.br/receita/892-batida-de-leite.html, Batida de leite ,,7.0,8
277,https://www.tudogostoso.com.br/receita/894-batida-de-nozes.html, Batida de nozes ,,7.0,2
278,https://www.tudogostoso.com.br/receita/895-batida-paulistinha.html, Batida paulistinha ,,7.0,30
279,https://www.tudogostoso.com.br/receita/898-tranca-com-passas.html, Trança com passas ,,30.0,2
280,https://www.tudogostoso.com.br/receita/901-milk-shake-de-acerola.html, Milk shake de acerola ,,10.0,4
281,https://www.tudogostoso.com.br/receita/905-salada-de-verao.html, Salada de verão ,,30.0,6
282,https://www.tudogostoso.com.br/receita/906-batata-de-forno.html, Batata de forno ,,40.0,4
283,https://www.tudogostoso.com.br/receita/909-bolo-de-laranja.html, Bolo de laranja ,,40.0,8
284,https://www.tudogostoso.com.br/receita/913-paozinho-recheado.html, Pãozinho recheado ,,150.0,20
285,https://www.tudogostoso.com.br/receita/914-pao-de-abobora.html, Pão de abóbora ,,120.0,15
286,https://www.tudogostoso.com.br/receita/915-bolo-fofinho-de-fuba.html, Bolo fofinho de fubá ,,10.0,0
287,https://www.tudogostoso.com.br/receita/916-peixe-grelhado-a-moda-do-interior.html, Peixe grelhado à moda do interior ,,50.0,4
288,https://www.tudogostoso.com.br/receita/918-bolacha-de-sal.html, Bolacha de sal ,,60.0,0
289,https://www.tudogostoso.com.br/receita/919-pao-de-batata.html, Pão de batata ,,10.0,15
290,https://www.tudogostoso.com.br/receita/921-casquinha-de-caranguejo.html, Casquinha de caranguejo ,,30.0,20
291,https://www.tudogostoso.com.br/receita/922-cafe-de-inverno.html, Café de inverno ,,10.0,7
292,https://www.tudogostoso.com.br/receita/924-bolo-de-carne-moida.html, Bolo de carne moída ,,60.0,6
293,https://www.tudogostoso.com.br/receita/925-bolo-de-carolina.html, Bolo de Carolina ,,30.0,8
294,https://www.tudogostoso.com.br/receita/927-rocambole-de-presunto.html, Rocambole de presunto ,,60.0,15
295,https://www.tudogostoso.com.br/receita/931-pequi-com-frango-caipira.html, Pequi com frango caipira ,,120.0,6
296,https://www.tudogostoso.com.br/receita/935-salada-de-beterraba-e-abobrinha.html, Salada de beterraba e abobrinha ,,15.0,4
297,https://www.tudogostoso.com.br/receita/938-torta-de-coco.html, Torta de coco ,,35.0,8
298,https://www.tudogostoso.com.br/receita/944-gelatina-de-chocolate.html, Gelatina de chocolate ,Microondas,15.0,8
299,https://www.tudogostoso.com.br/receita/945-chico-balanceado.html, Chico balanceado ,,10.0,0
300,https://www.tudogostoso.com.br/receita/946-pudim-de-cafe.html, Pudim de café ,,15.0,10
301,https://www.tudogostoso.com.br/receita/951-bolo-de-chocolate-molhadinho.html, Bolo de chocolate molhadinho ,,40.0,40
302,https://www.tudogostoso.com.br/receita/952-risoto-de-camarao-ervilhas-e-rucula.html," Risoto de camarão, ervilhas e rúcula ",,25.0,6
303,https://www.tudogostoso.com.br/receita/956-torta-de-maracuja-deliciosa.html, Torta de maracujá deliciosa ,,40.0,15
304,https://www.tudogostoso.com.br/receita/958-bolo-de-cenoura-saboroso.html, Bolo de cenoura saboroso ,,45.0,7
305,https://www.tudogostoso.com.br/receita/962-sobremesa-de-abacaxi.html, Sobremesa de abacaxi ,,40.0,24
306,https://www.tudogostoso.com.br/receita/963-pizza-de-batata.html, Pizza de batata ,,20.0,4
307,https://www.tudogostoso.com.br/receita/964-bolo-de-fuba-do-campo.html, Bolo de fubá do campo ,,30.0,0
308,https://www.tudogostoso.com.br/receita/965-docinho-de-cenoura.html, Docinho de cenoura ,,0.0,0
309,https://www.tudogostoso.com.br/receita/967-panetone-nordestino.html, Panetone nordestino ,,40.0,10
310,https://www.tudogostoso.com.br/receita/968-jilo-no-forno.html, Jiló no forno ,,10.0,4
311,https://www.tudogostoso.com.br/receita/969-torta-de-sonho-de-valsa.html, Torta de sonho de valsa ,,20.0,8
312,https://www.tudogostoso.com.br/receita/970-brigadeirao.html, Brigadeirão ,,40.0,8
313,https://www.tudogostoso.com.br/receita/973-arroz-de-carreteiro.html, Arroz de carreteiro ,,60.0,6
314,https://www.tudogostoso.com.br/receita/974-moqueca-ao-molho-de-camarao.html, Moqueca ao molho de camarão ,,40.0,6
315,https://www.tudogostoso.com.br/receita/977-torta-de-chocolate-e-morangos.html, Torta de chocolate e morangos ,,30.0,6
316,https://www.tudogostoso.com.br/receita/986-bolo-de-limao.html, Bolo de limão ,,50.0,2
317,https://www.tudogostoso.com.br/receita/988-arroz-de-domingo.html, Arroz de domingo ,,40.0,6
318,https://www.tudogostoso.com.br/receita/990-pizza-cremosa-de-milho-verde.html, Pizza cremosa de milho verde ,,40.0,8
319,https://www.tudogostoso.com.br/receita/991-mousse-de-bombom.html, Mousse de bombom ,,60.0,8
320,https://www.tudogostoso.com.br/receita/993-polpetao.html, Polpetão ,,120.0,3
321,https://www.tudogostoso.com.br/receita/994-sorvetao-de-chocolate.html, Sorvetão de chocolate ,,30.0,0
322,https://www.tudogostoso.com.br/receita/995-bacalhau-na-nata.html, Bacalhau na nata ,,60.0,7
323,https://www.tudogostoso.com.br/receita/997-pao-surpresa.html, Pão surpresa ,,20.0,30
324,https://www.tudogostoso.com.br/receita/998-abracadinhos.html, Abraçadinhos ,,60.0,40
325,https://www.tudogostoso.com.br/receita/1000-biriba.html, Biriba ,,60.0,80
326,https://www.tudogostoso.com.br/receita/1003-leite-de-camela.html, Leite de camela ,,15.0,0
327,https://www.tudogostoso.com.br/receita/1005-pudim-de-abobora.html, Pudim de abóbora ,,60.0,10
328,https://www.tudogostoso.com.br/receita/1010-pao-nutritivo.html, Pão nutritivo ,,30.0,2
329,https://www.tudogostoso.com.br/receita/1011-pacoca-de-carne-seca.html, Paçoca de carne seca ,,70.0,30
330,https://www.tudogostoso.com.br/receita/1018-pastel-de-forno-com-ricota.html, Pastel de forno com ricota ,,60.0,30
331,https://www.tudogostoso.com.br/receita/1021-lasanha-de-abobrinha.html, Lasanha de abobrinha ,,60.0,12
332,https://www.tudogostoso.com.br/receita/1022-pacoquinha.html, Paçoquinha ,,50.0,20
333,https://www.tudogostoso.com.br/receita/1023-batata-recheada.html, Batata recheada ,,30.0,20
334,https://www.tudogostoso.com.br/receita/1026-brownie-de-chocolate-com-castanha-do-para.html, Brownie de chocolate com castanha-do-pará ,,80.0,12
335,https://www.tudogostoso.com.br/receita/1027-sobremesa-refrescante-de-melancia.html, Sobremesa refrescante de melancia ,,30.0,8
336,https://www.tudogostoso.com.br/receita/1030-torta-de-limao-da-renata.html, Torta de limão da Renata ,,60.0,12
337,https://www.tudogostoso.com.br/receita/1040-biscoitos-amanteigados.html, Biscoitos amanteigados ,,70.0,0
338,https://www.tudogostoso.com.br/receita/1041-brigadeirao.html, Brigadeirão ,,60.0,15
339,https://www.tudogostoso.com.br/receita/1042-rosquinhas-caseiras.html, Rosquinhas caseiras ,,30.0,50
340,https://www.tudogostoso.com.br/receita/1048-bolo-de-carne.html, Bolo de carne ,,30.0,10
341,https://www.tudogostoso.com.br/receita/1051-pao-delicia.html, Pão delícia ,,60.0,20
342,https://www.tudogostoso.com.br/receita/1052-bolotas-de-frango.html, Bolotas de frango ,,120.0,20
343,https://www.tudogostoso.com.br/receita/1054-peixe-com-maca.html, Peixe com maçã ,,30.0,5
344,https://www.tudogostoso.com.br/receita/1056-rosquinhas-de-nata.html, Rosquinhas de nata ,,60.0,50
345,https://www.tudogostoso.com.br/receita/1057-pao-de-queijo-da-vo.html, Pão de queijo da vó ,,60.0,40
346,https://www.tudogostoso.com.br/receita/1058-biscoitinhos-saborosos.html, Biscoitinhos saborosos ,,50.0,20
347,https://www.tudogostoso.com.br/receita/1060-cuscuz.html, Cuscuz ,,60.0,8
348,https://www.tudogostoso.com.br/receita/1062-palito-diferente.html, Palito diferente ,,40.0,70
349,https://www.tudogostoso.com.br/receita/1064-carne-moida-enriquecida.html, Carne moída enriquecida ,,40.0,8
350,https://www.tudogostoso.com.br/receita/1068-maracuje.html, Maracujê ,,45.0,10
351,https://www.tudogostoso.com.br/receita/1072-torta-mineira.html, Torta mineira ,,60.0,10
352,https://www.tudogostoso.com.br/receita/1073-pao-delicia-iii.html, Pão delícia III ,,180.0,20
353,https://www.tudogostoso.com.br/receita/1074-mousse-de-chocolate.html, Mousse de chocolate ,,30.0,8
354,https://www.tudogostoso.com.br/receita/1076-toucinho-do-ceu-de-liquidificador.html, Toucinho do céu de liquidificador ,,25.0,6
355,https://www.tudogostoso.com.br/receita/1079-frango-malzbier.html, Frango malzbier ,,30.0,3
356,https://www.tudogostoso.com.br/receita/1082-delicioso-calzone.html, Delicioso calzone ,,90.0,10
357,https://www.tudogostoso.com.br/receita/1083-biscoito-leve-de-cebola.html, Biscoito leve de cebola ,,240.0,90
358,https://www.tudogostoso.com.br/receita/1086-doce-de-abobora.html, Doce de abóbora ,,180.0,8
359,https://www.tudogostoso.com.br/receita/1087-croquete-cremoso.html, Croquete cremoso ,,70.0,30
360,https://www.tudogostoso.com.br/receita/1089-cocadinha-de-maracuja.html, Cocadinha de maracujá ,,60.0,30
361,https://www.tudogostoso.com.br/receita/1090-bolinho-cremoso-de-chocolate.html, Bolinho cremoso de chocolate ,,70.0,6
362,https://www.tudogostoso.com.br/receita/1092-sanduiche-de-carne.html, Sanduíche de carne ,,15.0,6
363,https://www.tudogostoso.com.br/receita/1100-pizza-soufle-de-macarrao.html, Pizza souflé de macarrão ,,60.0,6
364,https://www.tudogostoso.com.br/receita/1105-pizza-alexandre.html, Pizza Alexandre ,,5.0,8
365,https://www.tudogostoso.com.br/receita/1107-porpeta-rapida.html, Porpeta rápida ,,40.0,6
366,https://www.tudogostoso.com.br/receita/1110-torta-de-suspiro.html, Torta de suspiro ,,30.0,10
367,https://www.tudogostoso.com.br/receita/1111-pipoca-doce.html, Pipoca doce ,,8.0,6
368,https://www.tudogostoso.com.br/receita/1113-torta-de-bolacha.html, Torta de bolacha ,,60.0,12
369,https://www.tudogostoso.com.br/receita/1123-pao-tipo-pullman.html, Pão tipo pullman ,,30.0,1
370,https://www.tudogostoso.com.br/receita/1124-risoles-de-mussarela-com-tomate-seco.html, Risoles de mussarela com tomate seco ,,90.0,35
371,https://www.tudogostoso.com.br/receita/1129-bolachinhas-da-magali.html, Bolachinhas da Magali ,,60.0,30
372,https://www.tudogostoso.com.br/receita/1133-pao-de-queijo-caseiro.html, Pão de queijo caseiro ,,25.0,50
373,https://www.tudogostoso.com.br/receita/1137-bauru-de-forno.html, Bauru de forno ,,45.0,8
374,https://www.tudogostoso.com.br/receita/1144-feijao-fradinho-em-salada-com-abacaxi.html, Feijão fradinho em salada com abacaxi ,,50.0,6
375,https://www.tudogostoso.com.br/receita/1145-pao-do-amor.html, Pão do amor ,,70.0,8
376,https://www.tudogostoso.com.br/receita/1147-bolo-meio-pudim.html, Bolo meio pudim ,,40.0,15
377,https://www.tudogostoso.com.br/receita/1149-bolo-rapido.html, Bolo rápido ,,45.0,8
378,https://www.tudogostoso.com.br/receita/1150-panqueca-de-repolho.html, Panqueca de repolho ,,45.0,15
379,https://www.tudogostoso.com.br/receita/1151-lanche-divertido.html, Lanche divertido ,,60.0,15
380,https://www.tudogostoso.com.br/receita/1153-frape-de-banana.html, Frapê de banana ,,15.0,5
381,https://www.tudogostoso.com.br/receita/1156-frango-a-cacadora.html, Frango à caçadora ,,90.0,6
382,https://www.tudogostoso.com.br/receita/1158-batida-de-coco.html, Batida de coco ,,10.0,6
383,https://www.tudogostoso.com.br/receita/1159-makluba-culinaria-egipcia.html, Makluba (culinária Egípcia) ,,120.0,10
384,https://www.tudogostoso.com.br/receita/1160-coquetel-de-camarao.html, Coquetel de camarão ,,30.0,8
385,https://www.tudogostoso.com.br/receita/1163-pudim-banho-maria-de-micro-ndas.html, Pudim banho-maria de micro-ndas ,Microondas,14.0,8
386,https://www.tudogostoso.com.br/receita/1165-macarrao-com-berinjela.html, Macarrão com berinjela ,Microondas,60.0,6
387,https://www.tudogostoso.com.br/receita/1166-frango-da-tia-edna.html, Frango da tia Edna ,,45.0,8
388,https://www.tudogostoso.com.br/receita/1167-sorvete-de-abacaxi.html, Sorvete de abacaxi ,,120.0,6
389,https://www.tudogostoso.com.br/receita/1169-bolinho-de-queijo-e-batata.html, Bolinho de queijo e batata ,,20.0,30
390,https://www.tudogostoso.com.br/receita/1172-bolachinha-goiabinha.html, Bolachinha - goiabinha ,,60.0,100
391,https://www.tudogostoso.com.br/receita/1175-tender-ao-vinho-branco-e-gengibre.html, Tender ao vinho branco e gengibre ,,80.0,15
392,https://www.tudogostoso.com.br/receita/1177-frango-bebado.html, Frango bêbado ,,30.0,6
393,https://www.tudogostoso.com.br/receita/1181-cuca-de-coco.html, Cuca de coco ,,30.0,0
394,https://www.tudogostoso.com.br/receita/1183-croquete-de-frango.html, Croquete de frango ,,70.0,30
395,https://www.tudogostoso.com.br/receita/1186-batata-assada.html, Batata assada ,,70.0,2
396,https://www.tudogostoso.com.br/receita/1187-bolinhos-de-vinagre.html, Bolinhos de vinagre ,,20.0,6
397,https://www.tudogostoso.com.br/receita/1189-sopa-seca-de-legumes.html, Sopa seca de legumes ,,30.0,4
398,https://www.tudogostoso.com.br/receita/1193-soufle-de-queijo.html, Souflé de queijo ,,45.0,6
399,https://www.tudogostoso.com.br/receita/1195-mini-risoles.html, Mini risoles ,,30.0,40
400,https://www.tudogostoso.com.br/receita/1199-bolo-de-milho.html, Bolo de milho ,,30.0,12
401,https://www.tudogostoso.com.br/receita/1200-torta-gelada.html, Torta gelada ,,60.0,8
402,https://www.tudogostoso.com.br/receita/1202-mousse-de-pessego.html, Mousse de pêssego ,,20.0,6
403,https://www.tudogostoso.com.br/receita/1203-sopa-de-abobrinha.html, Sopa de abobrinha ,,40.0,4
404,https://www.tudogostoso.com.br/receita/1204-sopa-de-cebola-gratinada.html, Sopa de cebola gratinada ,,40.0,4
405,https://www.tudogostoso.com.br/receita/1205-torta-de-temperos.html, Torta de temperos ,,50.0,20
406,https://www.tudogostoso.com.br/receita/1206-bolo-de-fuba-com-ricota.html, Bolo de fubá com ricota ,,20.0,8
407,https://www.tudogostoso.com.br/receita/1207-bolinho-surpresa.html, Bolinho surpresa ,Microondas,30.0,12
408,https://www.tudogostoso.com.br/receita/1209-falso-canelone.html, Falso canelone ,Microondas,60.0,4
409,https://www.tudogostoso.com.br/receita/1211-pastel-caipira.html, Pastel caipira ,,30.0,30
410,https://www.tudogostoso.com.br/receita/1212-sorvete-de-cafe.html, Sorvete de café ,,40.0,6
411,https://www.tudogostoso.com.br/receita/1218-iogurte-saboroso.html, Iogurte saboroso ,,20.0,6
412,https://www.tudogostoso.com.br/receita/1224-frango-a-la-parmegiana.html, Frango a la parmegiana ,,40.0,2
413,https://www.tudogostoso.com.br/receita/1228-pave-de-frutas.html, Pavê de frutas ,,50.0,6
414,https://www.tudogostoso.com.br/receita/1233-batida-de-abacaxi.html, Batida de abacaxi ,,15.0,2
415,https://www.tudogostoso.com.br/receita/1238-peixe-majestoso.html, Peixe majestoso ,,60.0,12
416,https://www.tudogostoso.com.br/receita/1240-abacaxi-de-gala.html, Abacaxi de gala ,,40.0,2
417,https://www.tudogostoso.com.br/receita/1241-batata-sautee-com-molho-rose.html, Batata sautée com molho rosé ,,30.0,4
418,https://www.tudogostoso.com.br/receita/1248-omelete-de-forno.html, Omelete de forno ,,10.0,4
419,https://www.tudogostoso.com.br/receita/1249-sonho-do-papai.html, Sonho do papai ,,45.0,25
420,https://www.tudogostoso.com.br/receita/1250-cenoura-para-o-verao.html, Cenoura para o verão ,,10.0,4
421,https://www.tudogostoso.com.br/receita/1251-pizza-de-biscoito-agua-e-sal.html, Pizza de biscoito água e sal ,,15.0,2
422,https://www.tudogostoso.com.br/receita/1255-sonho.html, Sonho ,,90.0,20
423,https://www.tudogostoso.com.br/receita/1256-sorvete-de-gelatina.html, Sorvete de gelatina ,,60.0,6
424,https://www.tudogostoso.com.br/receita/1258-escondidinho.html, Escondidinho ,,60.0,8
425,https://www.tudogostoso.com.br/receita/1262-bebida-tipo-amarula.html, Bebida tipo Amarula ,,5.0,10
426,https://www.tudogostoso.com.br/receita/1265-frango-especial.html, Frango especial ,,45.0,6
427,https://www.tudogostoso.com.br/receita/1266-pacoquinha.html, Paçoquinha ,,50.0,40
428,https://www.tudogostoso.com.br/receita/1271-salada-basica.html, Salada basica ,,15.0,5
429,https://www.tudogostoso.com.br/receita/1273-torta-de-bacalhau.html, Torta de bacalhau ,,60.0,8
430,https://www.tudogostoso.com.br/receita/1275-bolo-bomba.html, Bolo bomba ,,40.0,12
431,https://www.tudogostoso.com.br/receita/1276-pure-delicioso.html, Purê delicioso ,,45.0,12
432,https://www.tudogostoso.com.br/receita/1277-falso-sorvete.html, Falso sorvete ,,5.0,4
433,https://www.tudogostoso.com.br/receita/1282-torta-de-frango.html, Torta de frango ,,40.0,15
